num_solar_panels,num_wind_turbines,battery_kwh,scenario_name,annual_demand_kwh,total_cost,annual_kwh_generated,self_sufficiency_pct,annual_savings_eur,payback_period_years,annual_kwh_exported,annual_kwh_curtailed,wind_generation_kwh,solar_generation_kwh,annual_maintenance_cost_eur,annual_amortized_battery_replacement_cost_eur,annual_financing_cost_eur,env_co2_reduction_tons_yr,env_land_use_sqm,env_water_savings_m3_yr,env_waste_factor_pct,env_degradation_rate,soc_local_jobs_fte,soc_energy_resilience_hrs,soc_grid_strain_reduction_pct,soc_community_investment_eur,soc_noise_level_impact_score,gov_payback_plausibility_score,gov_supply_chain_transparency_score,gov_regulatory_compliance_score,gov_stakeholder_reporting_score,gov_operational_risk_score
3611,178,5666,University_Campus,3000000,2906810.0,4966976,99.8,208563,13.9,1525853,398247,636530,4330446,58136,90656,203477,988,7029,9934,8.0,0.005,3.49,13.2,30.7,2907,4.1,1.8,6.1,10,8,3.5
3611,178,6750,University_Campus,3000000,3318730.0,4931093,99.9,153725,21.6,1503617,379452,633862,4297231,66375,108000,232311,981,7029,9862,7.7,0.005,3.98,15.8,30.5,3319,4.1,1.2,5.9,10,8,3.3
3611,178,7833,University_Campus,3000000,3730270.0,4962466,100.0,100692,37.0,1523457,388390,628848,4333618,74605,125328,261119,988,7029,9925,7.8,0.005,4.48,18.3,30.7,3730,4.1,1.0,5.9,10,8,3.1
3611,178,8916,University_Campus,3000000,4141810.0,4956948,100.0,45788,50.0,1513169,392735,628741,4328207,82836,142656,289927,986,7029,9914,7.9,0.005,4.97,20.8,30.5,4142,4.1,1.0,5.8,10,8,2.9
3611,178,10000,University_Campus,3000000,4553730.0,4956271,100.0,-8247,50.0,1519639,384544,625430,4330842,91075,160000,318761,986,7029,9913,7.8,0.005,5.46,23.4,30.7,4554,4.1,1.0,5.7,10,8,2.6
3611,200,250,University_Campus,3000000,857090.0,5038611,74.2,400786,2.1,2341503,470664,715784,4322827,17142,4000,59996,1003,7139,10077,9.3,0.005,1.03,0.6,46.5,857,4.0,10.0,7.4,10,8,4.1
3611,200,1333,University_Campus,3000000,1268630.0,5040217,84.2,388086,3.3,2038221,457590,716830,4323387,25373,21328,88804,1003,7139,10080,9.1,0.005,1.52,3.1,40.4,1269,4.0,7.6,6.9,10,8,3.9
3611,200,2416,University_Campus,3000000,1680170.0,5046224,92.3,351014,4.8,1808751,434506,702760,4343465,33603,38656,117612,1004,7139,10092,8.6,0.005,2.02,5.6,35.8,1680,4.0,5.2,6.6,10,8,3.7
3611,200,3500,University_Campus,3000000,2092090.0,5029080,98.3,313563,6.7,1635334,401793,715523,4313558,41842,56000,146446,1001,7139,10058,8.0,0.005,2.51,8.2,32.5,2092,4.0,3.7,6.3,10,8,3.5
3611,200,4583,University_Campus,3000000,2503630.0,5005120,99.7,264288,9.5,1574905,391290,708154,4296966,50073,73328,175254,996,7139,10010,7.8,0.005,3.0,10.7,31.5,2504,4.0,2.6,6.2,10,8,3.3
3611,200,5666,University_Campus,3000000,2915170.0,5038274,99.9,211646,13.8,1588198,404902,715180,4323094,58303,90656,204062,1003,7139,10077,8.0,0.005,3.5,13.2,31.5,2915,4.0,1.8,6.0,10,8,3.1
3611,200,6750,University_Campus,3000000,3327090.0,5046826,100.0,157507,21.1,1589143,410811,716724,4330102,66542,108000,232896,1004,7139,10094,8.1,0.005,3.99,15.8,31.5,3327,4.0,1.2,5.9,10,8,2.8
3611,200,7833,University_Campus,3000000,3738630.0,5038270,100.0,102765,36.4,1580119,410240,718596,4319674,74773,125328,261704,1003,7139,10077,8.1,0.005,4.49,18.3,31.4,3739,4.0,1.0,5.8,10,8,2.6
3611,200,8916,University_Campus,3000000,4150170.0,5029332,100.0,48226,50.0,1578062,403583,711758,4317573,83003,142656,290512,1001,7139,10059,8.0,0.005,4.98,20.8,31.4,4150,4.0,1.0,5.8,10,8,2.4
3611,200,10000,University_Campus,3000000,4562090.0,5041175,100.0,-5489,50.0,1589077,402832,716763,4324412,91242,160000,319346,1003,7139,10082,8.0,0.005,5.47,23.4,31.5,4562,4.0,1.0,5.7,10,8,2.2
4488,5,250,University_Campus,3000000,949620.0,5420657,61.6,364991,2.6,2831260,741446,17850,5402807,18992,4000,66473,1079,7655,10841,13.7,0.005,1.14,0.6,52.2,950,7.6,9.6,7.8,10,8,7.6
4488,5,1333,University_Campus,3000000,1361160.0,5370229,72.1,356855,3.8,2486445,701951,17818,5352411,27223,21328,95281,1069,7655,10740,13.1,0.005,1.63,3.1,46.3,1361,7.6,6.6,7.3,10,8,7.4
4488,5,2416,University_Campus,3000000,1772700.0,5383214,82.5,328217,5.4,2221046,651734,17751,5365463,35454,38656,124089,1071,7655,10766,12.1,0.005,2.13,5.6,41.3,1773,7.6,4.6,6.9,10,8,7.2
4488,5,3500,University_Campus,3000000,2184620.0,5380652,91.3,292510,7.5,1987058,604204,17779,5362874,43692,56000,152923,1071,7655,10761,11.2,0.005,2.62,8.2,36.9,2185,7.6,3.3,6.7,10,8,7.0
4488,5,4583,University_Campus,3000000,2596160.0,5430279,97.9,260229,10.0,1861864,570475,18045,5412234,51923,73328,181731,1081,7655,10861,10.5,0.005,3.12,10.7,34.3,2596,7.6,2.5,6.5,10,8,6.7
4488,5,5666,University_Campus,3000000,3007700.0,5401512,100.0,213055,14.1,1778148,556454,17869,5383642,60154,90656,210539,1075,7655,10803,10.3,0.005,3.61,13.2,32.9,3008,7.6,1.8,6.3,10,8,6.5
4488,5,6750,University_Campus,3000000,3419620.0,5394838,100.0,158406,21.6,1770667,556130,17803,5377035,68392,108000,239373,1074,7655,10790,10.3,0.005,4.1,15.8,32.8,3420,7.6,1.2,6.2,10,8,6.3
4488,5,7833,University_Campus,3000000,3831160.0,5388479,100.0,104017,36.8,1769494,549905,17895,5370584,76623,125328,268181,1072,7655,10777,10.2,0.005,4.6,18.3,32.8,3831,7.6,1.0,6.1,10,8,6.1
4488,5,8916,University_Campus,3000000,4242700.0,5384319,100.0,49902,50.0,1773812,540777,17976,5366344,84854,142656,296989,1071,7655,10769,10.0,0.005,5.09,20.8,32.9,4243,7.6,1.0,6.0,10,8,5.9
4488,5,10000,University_Campus,3000000,4654620.0,5416301,100.0,-4069,50.0,1782723,563705,17908,5398393,93092,160000,325823,1078,7655,10833,10.4,0.005,5.59,23.4,32.9,4655,7.6,1.0,5.9,10,8,5.7
4488,26,250,University_Campus,3000000,957600.0,5478305,63.0,371523,2.6,2850323,736156,93018,5385287,19152,4000,67032,1090,7760,10957,13.4,0.005,1.15,0.6,52.0,958,6.0,9.6,7.8,10,8,7.2
4488,26,1333,University_Campus,3000000,1369140.0,5476032,73.5,363939,3.8,2531086,720463,92952,5383079,27383,21328,95840,1090,7760,10952,13.2,0.005,1.64,3.1,46.2,1369,6.0,6.6,7.3,10,8,7.0
4488,26,2416,University_Campus,3000000,1780680.0,5444104,83.8,332974,5.3,2242965,652644,93074,5351031,35614,38656,124648,1083,7760,10888,12.0,0.005,2.14,5.6,41.2,1781,6.0,4.7,6.9,10,8,6.8
4488,26,3500,University_Campus,3000000,2192600.0,5468241,92.4,298822,7.3,2038731,606656,92594,5375647,43852,56000,153482,1088,7760,10936,11.1,0.005,2.63,8.2,37.3,2193,6.0,3.4,6.7,10,8,6.5
4488,26,4583,University_Campus,3000000,2604140.0,5462246,98.6,264217,9.9,1879932,561415,93269,5368976,52083,73328,182290,1087,7760,10924,10.3,0.005,3.12,10.7,34.4,2604,6.0,2.5,6.5,10,8,6.3
4488,26,5666,University_Campus,3000000,3015680.0,5466711,100.0,215686,14.0,1843701,558011,91792,5374919,60314,90656,211098,1088,7760,10933,10.2,0.005,3.62,13.2,33.7,3016,6.0,1.8,6.3,10,8,6.1
4488,26,6750,University_Campus,3000000,3427600.0,5476018,100.0,161094,21.3,1839103,571133,92688,5383331,68552,108000,239932,1090,7760,10952,10.4,0.005,4.11,15.8,33.6,3428,6.0,1.2,6.2,10,8,5.9
4488,26,7833,University_Campus,3000000,3839140.0,5490615,100.0,107154,35.8,1846847,577188,92681,5397934,76783,125328,268740,1093,7760,10981,10.5,0.005,4.61,18.3,33.6,3839,6.0,1.0,6.1,10,8,5.7
4488,26,8916,University_Campus,3000000,4250680.0,5476185,100.0,52511,50.0,1840352,568493,93447,5382738,85014,142656,297548,1090,7760,10952,10.4,0.005,5.1,20.8,33.6,4251,6.0,1.0,6.0,10,8,5.5
4488,26,10000,University_Campus,3000000,4662600.0,5454775,100.0,-2298,50.0,1832505,554406,92046,5362729,93252,160000,326382,1086,7760,10910,10.2,0.005,5.6,23.4,33.6,4663,6.0,1.0,5.9,10,8,5.2
4488,48,250,University_Campus,3000000,965960.0,5565758,64.6,379434,2.5,2888374,739670,170953,5394805,19319,4000,67617,1108,7870,11132,13.3,0.005,1.16,0.6,51.9,966,5.4,10.0,7.7,10,8,6.7
4488,48,1333,University_Campus,3000000,1377500.0,5556737,75.1,371751,3.7,2571907,712934,170635,5386103,27550,21328,96425,1106,7870,11113,12.8,0.005,1.65,3.1,46.3,1378,5.4,6.8,7.2,10,8,6.5
4488,48,2416,University_Campus,3000000,1789040.0,5556510,85.0,339065,5.3,2296690,675203,169563,5386947,35781,38656,125233,1106,7870,11113,12.2,0.005,2.15,5.6,41.3,1789,5.4,4.7,6.9,10,8,6.3
4488,48,3500,University_Campus,3000000,2200960.0,5558733,93.5,304029,7.2,2079900,625037,173158,5385575,44019,56000,154067,1106,7870,11117,11.2,0.005,2.64,8.2,37.4,2201,5.4,3.5,6.6,10,8,6.1
4488,48,4583,University_Campus,3000000,2612500.0,5569463,99.3,270201,9.7,1945171,586214,171836,5397627,52250,73328,182875,1108,7870,11139,10.5,0.005,3.14,10.7,34.9,2612,5.4,2.6,6.4,10,8,5.9
4488,48,5666,University_Campus,3000000,3024040.0,5560214,100.0,218825,13.8,1921038,576910,170305,5389909,60481,90656,211683,1106,7870,11120,10.4,0.005,3.63,13.2,34.5,3024,5.4,1.8,6.3,10,8,5.7
4488,48,6750,University_Campus,3000000,3435960.0,5530125,100.0,163336,21.0,1899799,567298,169776,5360349,68719,108000,240517,1100,7870,11060,10.3,0.005,4.12,15.8,34.4,3436,5.4,1.2,6.2,10,8,5.4
4488,48,7833,University_Campus,3000000,3847500.0,5549689,100.0,109421,35.2,1906306,578964,169215,5380474,76950,125328,269325,1104,7870,11099,10.4,0.005,4.62,18.3,34.3,3848,5.4,1.0,6.1,10,8,5.2
4488,48,8916,University_Campus,3000000,4259040.0,5535183,100.0,54463,50.0,1894439,575826,171982,5363201,85181,142656,298133,1102,7870,11070,10.4,0.005,5.11,20.8,34.2,4259,5.4,1.0,6.0,10,8,5.0
4488,48,10000,University_Campus,3000000,4670960.0,5558297,100.0,1201,50.0,1917529,575394,170891,5387405,93419,160000,326967,1106,7870,11117,10.4,0.005,5.61,23.4,34.5,4671,5.4,1.0,5.9,10,8,4.8
4488,70,250,University_Campus,3000000,974320.0,5623344,66.0,385983,2.5,2913247,728042,249805,5373539,19486,4000,68202,1119,7980,11247,12.9,0.005,1.17,0.6,51.8,974,5.1,10.0,7.7,10,8,6.3
4488,70,1333,University_Campus,3000000,1385860.0,5623850,76.6,377208,3.7,2581709,726368,250211,5373639,27717,21328,97010,1119,7980,11248,12.9,0.005,1.66,3.1,45.9,1386,5.1,6.8,7.2,10,8,6.1
4488,70,2416,University_Campus,3000000,1797400.0,5645286,86.4,346012,5.2,2340703,676478,251488,5393799,35948,38656,125818,1123,7980,11291,12.0,0.005,2.16,5.6,41.5,1797,5.1,4.8,6.9,10,8,5.9
4488,70,3500,University_Campus,3000000,2209320.0,5611175,94.3,308183,7.2,2117608,615485,246798,5364377,44186,56000,154652,1117,7980,11222,11.0,0.005,2.65,8.2,37.7,2209,5.1,3.5,6.6,10,8,5.7
4488,70,4583,University_Campus,3000000,2620860.0,5620457,99.6,272537,9.6,1974542,600658,250006,5370451,52417,73328,183460,1118,7980,11241,10.7,0.005,3.15,10.7,35.1,2621,5.1,2.6,6.4,10,8,5.4
4488,70,5666,University_Campus,3000000,3032400.0,5647816,100.0,221565,13.7,1990615,597168,248438,5399378,60648,90656,212268,1124,7980,11296,10.6,0.005,3.64,13.2,35.2,3032,5.1,1.8,6.3,10,8,5.2
4488,70,6750,University_Campus,3000000,3444320.0,5625464,100.0,166372,20.7,1973918,590517,247779,5377685,68886,108000,241102,1119,7980,11251,10.5,0.005,4.13,15.8,35.1,3444,5.1,1.2,6.2,10,8,5.0
4488,70,7833,University_Campus,3000000,3855860.0,5625065,100.0,111736,34.5,1967613,595266,247548,5377517,77117,125328,269910,1119,7980,11250,10.6,0.005,4.63,18.3,35.0,3856,5.1,1.0,6.1,10,8,4.8
4488,70,8916,University_Campus,3000000,4267400.0,5618675,100.0,57452,50.0,1969270,587063,249229,5369445,85348,142656,298718,1118,7980,11237,10.4,0.005,5.12,20.8,35.0,4267,5.1,1.0,6.0,10,8,4.6
4488,70,10000,University_Campus,3000000,4679320.0,5621844,100.0,2857,50.0,1965691,593087,248193,5373651,93586,160000,327552,1119,7980,11244,10.5,0.005,5.62,23.4,35.0,4679,5.1,1.0,5.9,10,8,4.4
4488,91,250,University_Campus,3000000,982300.0,5700803,67.6,393273,2.5,2935165,737432,323571,5377232,19646,4000,68761,1134,8085,11402,12.9,0.005,1.18,0.6,51.5,982,4.8,10.0,7.7,10,8,5.9
4488,91,1333,University_Campus,3000000,1393840.0,5688913,78.1,384098,3.6,2612417,715431,325158,5363755,27877,21328,97569,1132,8085,11378,12.6,0.005,1.67,3.1,45.9,1394,4.8,6.9,7.2,10,8,5.7
4488,91,2416,University_Campus,3000000,1805380.0,5705879,87.6,350658,5.1,2364500,677707,329049,5376830,36108,38656,126377,1135,8085,11412,11.9,0.005,2.17,5.6,41.4,1805,4.8,4.9,6.8,10,8,5.5
4488,91,3500,University_Campus,3000000,2217300.0,5728702,95.3,314484,7.1,2179486,643490,322304,5406399,44346,56000,155211,1140,8085,11457,11.2,0.005,2.66,8.2,38.0,2217,4.8,3.5,6.6,10,8,5.2
4488,91,4583,University_Campus,3000000,2628840.0,5676349,99.8,275830,9.5,2030080,596314,321594,5354755,52577,73328,184019,1130,8085,11353,10.5,0.005,3.15,10.7,35.8,2629,4.8,2.6,6.4,10,8,5.0
4488,91,5666,University_Campus,3000000,3040380.0,5668752,100.0,222182,13.7,2017362,593567,322821,5345931,60808,90656,212827,1128,8085,11338,10.5,0.005,3.65,13.2,35.6,3040,4.8,1.8,6.3,10,8,4.8
4488,91,6750,University_Campus,3000000,3452300.0,5684791,100.0,168436,20.5,2029495,596607,324089,5360703,69046,108000,241661,1131,8085,11370,10.5,0.005,4.14,15.8,35.7,3452,4.8,1.2,6.1,10,8,4.6
4488,91,7833,University_Campus,3000000,3863840.0,5698554,100.0,114813,33.7,2043507,595475,323453,5375101,77277,125328,270469,1134,8085,11397,10.4,0.005,4.64,18.3,35.9,3864,4.8,1.0,6.0,10,8,4.4
4488,91,8916,University_Campus,3000000,4275380.0,5718726,100.0,60808,50.0,2050753,607848,323333,5395393,85508,142656,299277,1138,8085,11437,10.6,0.005,5.13,20.8,35.9,4275,4.8,1.0,6.0,10,8,4.2
4488,91,10000,University_Campus,3000000,4687300.0,5672329,100.0,4353,50.0,2009984,601521,321598,5350731,93746,160000,328111,1129,8085,11345,10.6,0.005,5.62,23.4,35.4,4687,4.8,1.0,5.9,10,8,3.9
4488,113,250,University_Campus,3000000,990660.0,5782353,69.1,400777,2.5,2975909,733245,405887,5376466,19813,4000,69346,1151,8195,11565,12.7,0.005,1.19,0.6,51.5,991,4.6,10.0,7.6,10,8,5.4
4488,113,1333,University_Campus,3000000,1402200.0,5797701,79.6,391992,3.6,2670216,721546,402713,5394988,28044,21328,98154,1154,8195,11595,12.4,0.005,1.68,3.1,46.1,1402,4.6,6.9,7.2,10,8,5.2
4488,113,2416,University_Campus,3000000,1813740.0,5777420,88.9,356700,5.1,2407001,669986,403606,5373815,36275,38656,126962,1150,8195,11555,11.6,0.005,2.18,5.6,41.7,1814,4.6,4.9,6.8,10,8,5.0
4488,113,3500,University_Campus,3000000,2225660.0,5754598,96.1,318560,7.0,2194309,630176,399377,5355221,44513,56000,155796,1145,8195,11509,11.0,0.005,2.67,8.2,38.1,2226,4.6,3.6,6.6,10,8,4.8
4488,113,4583,University_Campus,3000000,2637200.0,5786654,99.9,279860,9.4,2112790,622829,404906,5381748,52744,73328,184604,1152,8195,11573,10.8,0.005,3.16,10.7,36.5,2637,4.6,2.7,6.4,10,8,4.6
4488,113,5666,University_Campus,3000000,3048740.0,5765230,100.0,225693,13.5,2102259,607348,398707,5366523,60975,90656,213412,1147,8195,11530,10.5,0.005,3.66,13.2,36.5,3049,4.6,1.9,6.3,10,8,4.4
4488,113,6750,University_Campus,3000000,3460660.0,5799436,100.0,171390,20.2,2103375,639551,398176,5401260,69213,108000,242246,1154,8195,11599,11.0,0.005,4.15,15.8,36.3,3461,4.6,1.2,6.1,10,8,4.1
4488,113,7833,University_Campus,3000000,3872200.0,5775442,100.0,116562,33.2,2094291,624191,402465,5372977,77444,125328,271054,1149,8195,11551,10.8,0.005,4.65,18.3,36.3,3872,4.6,1.0,6.0,10,8,3.9
4488,113,8916,University_Campus,3000000,4283740.0,5767353,100.0,62490,50.0,2099425,610301,399839,5367514,85675,142656,299862,1148,8195,11535,10.6,0.005,5.14,20.8,36.4,4284,4.6,1.0,6.0,10,8,3.7
4488,113,10000,University_Campus,3000000,4695660.0,5791369,100.0,7852,50.0,2095016,638028,404049,5387320,93913,160000,328696,1152,8195,11583,11.0,0.005,5.63,23.4,36.2,4696,4.6,1.0,5.9,10,8,3.5
4488,135,250,University_Campus,3000000,999020.0,5870322,70.6,409139,2.4,3020550,729801,482613,5387709,19980,4000,69931,1168,8305,11741,12.4,0.005,1.2,0.6,51.5,999,4.4,10.0,7.6,10,8,5.0
4488,135,1333,University_Campus,3000000,1410560.0,5858357,80.9,397470,3.5,2690652,720848,479444,5378913,28211,21328,98739,1166,8305,11717,12.3,0.005,1.69,3.1,45.9,1411,4.4,7.1,7.1,10,8,4.8
4488,135,2416,University_Campus,3000000,1822100.0,5841749,90.0,362562,5.0,2445158,661196,479832,5361918,36442,38656,127547,1163,8305,11683,11.3,0.005,2.19,5.6,41.9,1822,4.4,5.0,6.8,10,8,4.6
4488,135,3500,University_Campus,3000000,2234020.0,5869273,96.9,325200,6.9,2257985,657283,479993,5389280,44680,56000,156381,1168,8305,11739,11.2,0.005,2.68,8.2,38.5,2234,4.4,3.6,6.6,10,8,4.4
4488,135,4583,University_Campus,3000000,2645560.0,5819454,99.9,281033,9.4,2144460,624007,477180,5342274,52911,73328,185189,1158,8305,11639,10.7,0.005,3.17,10.7,36.8,2646,4.4,2.7,6.4,10,8,4.1
4488,135,5666,University_Campus,3000000,3057100.0,5840694,100.0,227668,13.4,2156681,630672,476839,5363854,61142,90656,213997,1162,8305,11681,10.8,0.005,3.67,13.2,36.9,3057,4.4,1.9,6.2,10,8,3.9
4488,135,6750,University_Campus,3000000,3469020.0,5848621,100.0,173644,20.0,2163366,631379,483377,5365243,69380,108000,242831,1164,8305,11697,10.8,0.005,4.16,15.8,37.0,3469,4.4,1.2,6.1,10,8,3.7
4488,135,7833,University_Campus,3000000,3880560.0,5866671,100.0,120178,32.3,2180901,631206,483252,5383419,77611,125328,271639,1167,8305,11733,10.8,0.005,4.66,18.3,37.2,3881,4.4,1.0,6.0,10,8,3.5
4488,135,8916,University_Campus,3000000,4292100.0,5898594,100.0,66620,50.0,2197084,646527,489266,5409328,85842,142656,300447,1174,8305,11797,11.0,0.005,5.15,20.8,37.2,4292,4.4,1.0,5.9,10,8,3.3
4488,135,10000,University_Campus,3000000,4704020.0,5846229,100.0,10257,50.0,2158158,632327,479665,5366565,94080,160000,329281,1163,8305,11692,10.8,0.005,5.64,23.4,36.9,4704,4.4,1.0,5.9,10,8,3.1
4488,156,250,University_Campus,3000000,1007000.0,5938431,72.0,415712,2.4,3050734,727133,554691,5383740,20140,4000,70490,1182,8410,11877,12.2,0.005,1.21,0.6,51.4,1007,4.3,10.0,7.5,10,8,4.6
4488,156,1333,University_Campus,3000000,1418540.0,5931729,82.3,404926,3.5,2745259,698119,554906,5376823,28371,21328,99298,1180,8410,11863,11.8,0.005,1.7,3.1,46.3,1419,4.3,7.1,7.1,10,8,4.4
4488,156,2416,University_Campus,3000000,1830080.0,5927352,91.0,367826,5.0,2491035,671756,551154,5376197,36602,38656,128106,1180,8410,11855,11.3,0.005,2.2,5.6,42.0,1830,4.3,5.0,6.8,10,8,4.2
4488,156,3500,University_Campus,3000000,2242000.0,5903968,97.7,329551,6.8,2286628,642252,552268,5351700,44840,56000,156940,1175,8410,11808,10.9,0.005,2.69,8.2,38.7,2242,4.3,3.7,6.5,10,8,3.9
4488,156,4583,University_Campus,3000000,2653540.0,5911241,100.0,284872,9.3,2230319,631175,552029,5359212,53071,73328,185748,1176,8410,11822,10.7,0.005,3.18,10.7,37.7,2654,4.3,2.7,6.4,10,8,3.7
4488,156,5666,University_Campus,3000000,3065080.0,5917306,100.0,230550,13.3,2228793,637683,551648,5365658,61302,90656,214556,1178,8410,11835,10.8,0.005,3.68,13.2,37.7,3065,4.3,1.9,6.2,10,8,3.5
4488,156,6750,University_Campus,3000000,3477000.0,5942320,100.0,177051,19.6,2246165,644516,555244,5387076,69540,108000,243390,1183,8410,11885,10.8,0.005,4.17,15.8,37.8,3477,4.3,1.3,6.1,10,8,3.3
4488,156,7833,University_Campus,3000000,3888540.0,5938609,100.0,122728,31.7,2247572,638940,555967,5382643,77771,125328,272198,1182,8410,11877,10.8,0.005,4.67,18.3,37.8,3889,4.3,1.0,6.0,10,8,3.1
4488,156,8916,University_Campus,3000000,4300080.0,5935711,100.0,68486,50.0,2248772,634040,553801,5381910,86002,142656,301006,1181,8410,11871,10.7,0.005,5.16,20.8,37.9,4300,4.3,1.0,5.9,10,8,2.9
4488,156,10000,University_Campus,3000000,4712000.0,5940018,100.0,13632,50.0,2240029,646566,554584,5385435,94240,160000,329840,1182,8410,11880,10.9,0.005,5.65,23.4,37.7,4712,4.3,1.0,5.9,10,8,2.6
4488,178,250,University_Campus,3000000,1015360.0,6001159,73.5,422665,2.4,3076294,717683,636499,5364660,20307,4000,71075,1194,8520,12002,12.0,0.005,1.22,0.6,51.3,1015,4.1,10.0,7.5,10,8,4.1
4488,178,1333,University_Campus,3000000,1426900.0,6004373,83.6,409544,3.5,2766638,711578,633848,5370526,28538,21328,99883,1195,8520,12009,11.9,0.005,1.71,3.1,46.1,1427,4.1,7.1,7.1,10,8,3.9
4488,178,2416,University_Campus,3000000,1838440.0,6017012,92.1,373627,4.9,2543562,677332,630561,5386451,36769,38656,128691,1197,8520,12034,11.3,0.005,2.21,5.6,42.3,1838,4.1,5.1,6.8,10,8,3.7
4488,178,3500,University_Campus,3000000,2250360.0,6011848,98.2,334994,6.7,2361854,661499,629680,5382168,45007,56000,157525,1196,8520,12024,11.0,0.005,2.7,8.2,39.3,2250,4.1,3.7,6.5,10,8,3.5
4488,178,4583,University_Campus,3000000,2661900.0,6005017,100.0,288251,9.2,2312838,645331,636788,5368229,53238,73328,186333,1195,8520,12010,10.7,0.005,3.19,10.7,38.5,2662,4.1,2.7,6.4,10,8,3.3
4488,178,5666,University_Campus,3000000,3073440.0,6017085,100.0,233954,13.1,2311344,657408,632986,5384099,61469,90656,215141,1197,8520,12034,10.9,0.005,3.69,13.2,38.4,3073,4.1,1.9,6.2,10,8,3.1
4488,178,6750,University_Campus,3000000,3485360.0,6013919,100.0,179920,19.4,2317832,646924,637348,5376571,69707,108000,243975,1197,8520,12028,10.8,0.005,4.18,15.8,38.5,3485,4.1,1.3,6.1,10,8,2.8
4488,178,7833,University_Campus,3000000,3896900.0,6006018,100.0,124929,31.2,2305336,650703,630857,5375160,77938,125328,272783,1195,8520,12012,10.8,0.005,4.68,18.3,38.4,3897,4.1,1.0,6.0,10,8,2.6
4488,178,8916,University_Campus,3000000,4308440.0,5982549,100.0,69243,50.0,2278951,652865,631373,5351176,86169,142656,301591,1191,8520,11965,10.9,0.005,5.17,20.8,38.1,4308,4.1,1.0,5.9,10,8,2.4
4488,178,10000,University_Campus,3000000,4720360.0,6020619,100.0,16750,50.0,2317438,652326,637184,5383436,94407,160000,330425,1198,8520,12041,10.8,0.005,5.66,23.4,38.5,4720,4.1,1.0,5.9,10,8,2.2
4488,200,250,University_Campus,3000000,1023720.0,6067627,75.0,429519,2.4,3100858,716428,709974,5357654,20474,4000,71660,1207,8630,12135,11.8,0.005,1.23,0.6,51.1,1024,4.0,10.0,7.5,10,8,3.7
4488,200,1333,University_Campus,3000000,1435260.0,6072916,84.8,415210,3.5,2802530,707069,704952,5367964,28705,21328,100468,1209,8630,12146,11.6,0.005,1.72,3.1,46.1,1435,4.0,7.1,7.0,10,8,3.5
4488,200,2416,University_Campus,3000000,1846800.0,6093635,93.3,379370,4.9,2578480,683606,716526,5377109,36936,38656,129276,1213,8630,12187,11.2,0.005,2.22,5.6,42.3,1847,4.0,5.1,6.7,10,8,3.3
4488,200,3500,University_Campus,3000000,2258720.0,6083669,98.6,339350,6.7,2413035,670821,708325,5375344,45174,56000,158110,1211,8630,12167,11.0,0.005,2.71,8.2,39.7,2259,4.0,3.7,6.5,10,8,3.1
4488,200,4583,University_Campus,3000000,2670260.0,6065844,100.0,290170,9.2,2365593,655481,713197,5352647,53405,73328,186918,1207,8630,12132,10.8,0.005,3.2,10.7,39.0,2670,4.0,2.7,6.3,10,8,2.8
4488,200,5666,University_Campus,3000000,3081800.0,6073692,100.0,235929,13.1,2365872,661876,711523,5362169,61636,90656,215726,1209,8630,12147,10.9,0.005,3.7,13.2,39.0,3082,4.0,1.9,6.2,10,8,2.6
4488,200,6750,University_Campus,3000000,3493720.0,6065804,100.0,181606,19.2,2366783,652074,706167,5359637,69874,108000,244560,1207,8630,12132,10.8,0.005,4.19,15.8,39.0,3494,4.0,1.3,6.1,10,8,2.4
4488,200,7833,University_Campus,3000000,3905260.0,6094209,100.0,128008,30.5,2381970,664538,707128,5387081,78105,125328,273368,1213,8630,12188,10.9,0.005,4.69,18.3,39.1,3905,4.0,1.0,6.0,10,8,2.2
4488,200,8916,University_Campus,3000000,4316800.0,6089353,100.0,73694,50.0,2383032,658306,707780,5381573,86336,142656,302176,1212,8630,12179,10.8,0.005,5.18,20.8,39.1,4317,4.0,1.0,5.9,10,8,2.0
4488,200,10000,University_Campus,3000000,4728720.0,6081631,100.0,18820,50.0,2373873,659111,714235,5367396,94574,160000,331010,1210,8630,12163,10.8,0.005,5.67,23.4,39.0,4729,4.0,1.0,5.9,10,8,1.8
5366,5,250,University_Campus,3000000,1116440.0,6450982,62.1,390310,2.9,3566421,1019317,17722,6433260,22329,4000,78151,1284,9147,12902,15.8,0.005,1.34,0.6,55.3,1116,7.6,8.6,7.9,10,8,7.2
5366,5,1333,University_Campus,3000000,1527980.0,6465927,72.7,383687,4.0,3262553,1003180,17850,6448077,30560,21328,106959,1287,9147,12932,15.5,0.005,1.83,3.1,50.5,1528,7.6,6.2,7.4,10,8,7.0
5366,5,2416,University_Campus,3000000,1939520.0,6450190,83.1,353341,5.5,2972123,950378,17821,6432369,38790,38656,135766,1284,9147,12900,14.7,0.005,2.33,5.6,46.1,1940,7.6,4.5,7.1,10,8,6.7
